+-----------------+------+-----------------+-------+----+----------------+------------------+------------------------+--------+
| Number of Nodes |  %   | Number of Edges | (%) k | k  | Clique size k? | Basic Operations |          Time          | Memory |
|        39       |  50  |       370       |   12  | 4  |      True      |        12        | 7.867813110351562e-06  |  0.0   |
|        39       |  50  |       370       |   25  | 9  |     False      |       2469       | 0.0004029273986816406  |  0.0   |
|        39       |  50  |       370       |   50  | 19 |     False      |       2469       | 0.0007967948913574219  |  0.0   |
|        39       |  50  |       370       |   75  | 29 |     False      |       2469       | 0.0011909008026123047  |  0.0   |
|        39       |  75  |       556       |   12  | 4  |      True      |        12        | 8.106231689453125e-06  |  0.0   |
|        39       |  75  |       556       |   25  | 9  |     False      |       2929       | 0.0005307197570800781  |  0.0   |
|        39       |  75  |       556       |   50  | 19 |     False      |       2929       | 0.0010521411895751953  |  0.0   |
|        39       |  75  |       556       |   75  | 29 |     False      |       2929       | 0.0015730857849121094  |  0.0   |
|        40       | 12.5 |        98       |   12  | 4  |     False      |       1779       | 0.00021982192993164062 |  0.0   |
|        40       | 12.5 |        98       |   25  | 10 |     False      |       1779       | 0.00043582916259765625 |  0.0   |
|        40       | 12.5 |        98       |   50  | 20 |     False      |       1779       | 0.0006530284881591797  |  0.0   |
|        40       | 12.5 |        98       |   75  | 30 |     False      |       1779       |   0.0008697509765625   |  0.0   |
|        40       |  25  |       195       |   12  | 4  |      True      |       114        | 2.193450927734375e-05  |  0.0   |
|        40       |  25  |       195       |   25  | 10 |     False      |       1935       | 0.0002999305725097656  |  0.0   |
|        40       |  25  |       195       |   50  | 20 |     False      |       1935       | 0.0005779266357421875  |  0.0   |
|        40       |  25  |       195       |   75  | 30 |     False      |       1935       | 0.0008540153503417969  |  0.0   |
|        40       |  50  |       390       |   12  | 4  |      True      |        13        | 7.867813110351562e-06  |  0.0   |
|        40       |  50  |       390       |   25  | 10 |     False      |       2504       | 0.00043082237243652344 |  0.0   |
|        40       |  50  |       390       |   50  | 20 |     False      |       2504       | 0.0008518695831298828  |  0.0   |
|        40       |  50  |       390       |   75  | 30 |     False      |       2504       |  0.001271963119506836  |  0.0   |
|        40       |  75  |       585       |   12  | 4  |      True      |        16        | 8.821487426757812e-06  |  0.0   |
|        40       |  75  |       585       |   25  | 10 |     False      |       3258       | 0.0005831718444824219  |  0.0   |
|        40       |  75  |       585       |   50  | 20 |     False      |       3258       | 0.0011560916900634766  |  0.0   |
|        40       |  75  |       585       |   75  | 30 |     False      |       3258       |  0.001728057861328125  |  0.0   |
|        41       | 12.5 |       102       |   12  | 4  |      True      |       429        | 5.888938903808594e-05  |  0.0   |
|        41       | 12.5 |       102       |   25  | 10 |     False      |       1838       | 0.00029015541076660156 |  0.0   |
|        41       | 12.5 |       102       |   50  | 20 |     False      |       1838       | 0.0005168914794921875  |  0.0   |
|        41       | 12.5 |       102       |   75  | 30 |     False      |       1838       | 0.0007441043853759766  |  0.0   |
|        41       |  25  |       205       |   12  | 4  |      True      |       359        | 5.2928924560546875e-05 |  0.0   |
|        41       |  25  |       205       |   25  | 10 |     False      |       2117       | 0.00034809112548828125 |  0.0   |
|        41       |  25  |       205       |   50  | 20 |     False      |       2117       | 0.0006430149078369141  |  0.0   |
|        41       |  25  |       205       |   75  | 30 |     False      |       2117       | 0.0009391307830810547  |  0.0   |
|        41       |  50  |       410       |   12  | 4  |      True      |        24        | 1.0013580322265625e-05 |  0.0   |
|        41       |  50  |       410       |   25  | 10 |     False      |       2645       | 0.00045299530029296875 |  0.0   |
|        41       |  50  |       410       |   50  | 20 |     False      |       2645       | 0.0008962154388427734  |  0.0   |
|        41       |  50  |       410       |   75  | 30 |     False      |       2645       | 0.0013380050659179688  |  0.0   |
|        41       |  75  |       615       |   12  | 4  |      True      |        23        | 8.821487426757812e-06  |  0.0   |
|        41       |  75  |       615       |   25  | 10 |     False      |       3228       | 0.0006058216094970703  |  0.0   |
|        41       |  75  |       615       |   50  | 20 |     False      |       3228       | 0.0012028217315673828  |  0.0   |
|        41       |  75  |       615       |   75  | 30 |     False      |       3228       | 0.0017981529235839844  |  0.0   |
|        42       | 12.5 |       108       |   12  | 5  |     False      |       1933       | 0.00024390220642089844 |  0.0   |
|        42       | 12.5 |       108       |   25  | 10 |     False      |       1933       | 0.0004858970642089844  |  0.0   |
|        42       | 12.5 |       108       |   50  | 21 |     False      |       1933       | 0.0007281303405761719  |  0.0   |
|        42       | 12.5 |       108       |   75  | 31 |     False      |       1933       | 0.0009720325469970703  |  0.0   |
|        42       |  25  |       215       |   12  | 5  |      True      |       960        | 0.0001399517059326172  |  0.0   |
|        42       |  25  |       215       |   25  | 10 |     False      |       2166       | 0.0004520416259765625  |  0.0   |
|        42       |  25  |       215       |   50  | 21 |     False      |       2166       | 0.0007622241973876953  |  0.0   |
|        42       |  25  |       215       |   75  | 31 |     False      |       2166       |  0.001074075698852539  |  0.0   |
|        42       |  50  |       430       |   12  | 5  |      True      |        19        | 8.821487426757812e-06  |  0.0   |
|        42       |  50  |       430       |   25  | 10 |     False      |       2775       | 0.00048613548278808594 |  0.0   |
|        42       |  50  |       430       |   50  | 21 |     False      |       2775       | 0.0009620189666748047  |  0.0   |
|        42       |  50  |       430       |   75  | 31 |     False      |       2775       | 0.0014498233795166016  |  0.0   |
|        42       |  75  |       646       |   12  | 5  |      True      |        33        | 1.3113021850585938e-05 |  0.0   |
|        42       |  75  |       646       |   25  | 10 |     False      |       3180       | 0.0006451606750488281  |  0.0   |
|        42       |  75  |       646       |   50  | 21 |     False      |       3180       | 0.0012652873992919922  |  0.0   |
|        42       |  75  |       646       |   75  | 31 |     False      |       3180       | 0.0018801689147949219  |  0.0   |
|        43       | 12.5 |       113       |   12  | 5  |     False      |       2057       | 0.00026488304138183594 |  0.0   |
|        43       | 12.5 |       113       |   25  | 10 |     False      |       2057       | 0.0005269050598144531  |  0.0   |
|        43       | 12.5 |       113       |   50  | 21 |     False      |       2057       | 0.0007898807525634766  |  0.0   |
|        43       | 12.5 |       113       |   75  | 32 |     False      |       2057       |  0.001046895980834961  |  0.0   |
|        43       |  25  |       226       |   12  | 5  |      True      |       786        | 0.00011587142944335938 |  0.0   |
|        43       |  25  |       226       |   25  | 10 |     False      |       2273       | 0.0004448890686035156  |  0.0   |
|        43       |  25  |       226       |   50  | 21 |     False      |       2273       | 0.0007729530334472656  |  0.0   |
|        43       |  25  |       226       |   75  | 32 |     False      |       2273       | 0.0011017322540283203  |  0.0   |
|        43       |  50  |       452       |   12  | 5  |      True      |       880        | 0.00015807151794433594 |  0.0   |
|        43       |  50  |       452       |   25  | 10 |     False      |       2843       | 0.0006530284881591797  |  0.0   |
|        43       |  50  |       452       |   50  | 21 |     False      |       2843       | 0.0011479854583740234  |  0.0   |
|        43       |  50  |       452       |   75  | 32 |     False      |       2843       | 0.0016410350799560547  |  0.0   |
|        43       |  75  |       677       |   12  | 5  |      True      |       331        | 6.389617919921875e-05  |  0.0   |
|        43       |  75  |       677       |   25  | 10 |     False      |       3364       | 0.0007159709930419922  |  0.0   |
|        43       |  75  |       677       |   50  | 21 |     False      |       3364       | 0.0013689994812011719  |  0.0   |
|        43       |  75  |       677       |   75  | 32 |     False      |       3364       | 0.0020220279693603516  |  0.0   |
|        44       | 12.5 |       118       |   12  | 5  |     False      |       2135       | 0.00026988983154296875 |  0.0   |
|        44       | 12.5 |       118       |   25  | 11 |     False      |       2135       | 0.0005359649658203125  |  0.0   |
|        44       | 12.5 |       118       |   50  | 22 |     False      |       2135       | 0.0008020401000976562  |  0.0   |
|        44       | 12.5 |       118       |   75  | 33 |     False      |       2135       | 0.0010647773742675781  |  0.0   |
|        44       |  25  |       236       |   12  | 5  |     False      |       2370       | 0.0003490447998046875  |  0.0   |
|        44       |  25  |       236       |   25  | 11 |     False      |       2370       | 0.0006930828094482422  |  0.0   |
|        44       |  25  |       236       |   50  | 22 |     False      |       2370       | 0.0010380744934082031  |  0.0   |
|        44       |  25  |       236       |   75  | 33 |     False      |       2370       |  0.001383066177368164  |  0.0   |
|        44       |  50  |       473       |   12  | 5  |      True      |        92        |  2.09808349609375e-05  |  0.0   |
|        44       |  50  |       473       |   25  | 11 |     False      |       2901       | 0.0005371570587158203  |  0.0   |
|        44       |  50  |       473       |   50  | 22 |     False      |       2901       | 0.0010530948638916016  |  0.0   |
|        44       |  50  |       473       |   75  | 33 |     False      |       2901       | 0.0015690326690673828  |  0.0   |
|        44       |  75  |       710       |   12  | 5  |      True      |        92        | 2.5272369384765625e-05 |  0.0   |
|        44       |  75  |       710       |   25  | 11 |     False      |       3342       | 0.0007119178771972656  |  0.0   |
|        44       |  75  |       710       |   50  | 22 |     False      |       3342       | 0.0013980865478515625  |  0.0   |
|        44       |  75  |       710       |   75  | 33 |     False      |       3342       |  0.002089977264404297  |  0.0   |
|        45       | 12.5 |       124       |   12  | 5  |     False      |       2254       | 0.0002841949462890625  |  0.0   |
|        45       | 12.5 |       124       |   25  | 11 |     False      |       2254       | 0.0005660057067871094  |  0.0   |
|        45       | 12.5 |       124       |   50  | 22 |     False      |       2254       | 0.0008471012115478516  |  0.0   |
|        45       | 12.5 |       124       |   75  | 33 |     False      |       2254       | 0.0011260509490966797  |  0.0   |
|        45       |  25  |       248       |   12  | 5  |     False      |       2520       | 0.00036597251892089844 |  0.0   |
|        45       |  25  |       248       |   25  | 11 |     False      |       2520       | 0.0007307529449462891  |  0.0   |
|        45       |  25  |       248       |   50  | 22 |     False      |       2520       | 0.0010979175567626953  |  0.0   |
|        45       |  25  |       248       |   75  | 33 |     False      |       2520       |     0.00146484375      |  0.0   |
|        45       |  50  |       495       |   12  | 5  |      True      |        23        | 1.0013580322265625e-05 |  0.0   |
|        45       |  50  |       495       |   25  | 11 |     False      |       3031       | 0.0005559921264648438  |  0.0   |
|        45       |  50  |       495       |   50  | 22 |     False      |       3031       |  0.00113677978515625   |  0.0   |
|        45       |  50  |       495       |   75  | 33 |     False      |       3031       | 0.0016896724700927734  |  0.0   |
|        45       |  75  |       742       |   12  | 5  |      True      |       177        |  4.1961669921875e-05   |  0.0   |
|        45       |  75  |       742       |   25  | 11 |     False      |       3695       | 0.0007789134979248047  |  0.0   |
|        45       |  75  |       742       |   50  | 22 |     False      |       3695       | 0.0015130043029785156  |  0.0   |
|        45       |  75  |       742       |   75  | 33 |     False      |       3695       |  0.002246856689453125  |  0.0   |
|        46       | 12.5 |       129       |   12  | 5  |     False      |       2343       | 0.0002970695495605469  |  0.0   |
|        46       | 12.5 |       129       |   25  | 11 |     False      |       2343       | 0.0005960464477539062  |  0.0   |
|        46       | 12.5 |       129       |   50  | 23 |     False      |       2343       | 0.0008950233459472656  |  0.0   |
|        46       | 12.5 |       129       |   75  | 34 |     False      |       2343       | 0.0011920928955078125  |  0.0   |
|        46       |  25  |       259       |   12  | 5  |     False      |       2591       | 0.0003898143768310547  |  0.0   |
|        46       |  25  |       259       |   25  | 11 |     False      |       2591       | 0.0007779598236083984  |  0.0   |
|        46       |  25  |       259       |   50  | 23 |     False      |       2591       | 0.0011649131774902344  |  0.0   |
|        46       |  25  |       259       |   75  | 34 |     False      |       2591       | 0.0015518665313720703  |  0.0   |
|        46       |  50  |       518       |   12  | 5  |      True      |       104        |   2.288818359375e-05   |  0.0   |
|        46       |  50  |       518       |   25  | 11 |     False      |       3267       | 0.0006041526794433594  |  0.0   |
|        46       |  50  |       518       |   50  | 23 |     False      |       3267       | 0.0011858940124511719  |  0.0   |
|        46       |  50  |       518       |   75  | 34 |     False      |       3267       |  0.001766204833984375  |  0.0   |
|        46       |  75  |       776       |   12  | 5  |      True      |        31        | 1.2159347534179688e-05 |  0.0   |
|        46       |  75  |       776       |   25  | 11 |     False      |       3805       | 0.0007982254028320312  |  0.0   |
|        46       |  75  |       776       |   50  | 23 |     False      |       3805       |  0.001580953598022461  |  0.0   |
|        46       |  75  |       776       |   75  | 34 |     False      |       3805       | 0.0023632049560546875  |  0.0   |
|        47       | 12.5 |       135       |   12  | 5  |     False      |       2450       |  0.00031280517578125   |  0.0   |
|        47       | 12.5 |       135       |   25  | 11 |     False      |       2450       | 0.0006268024444580078  |  0.0   |
|        47       | 12.5 |       135       |   50  | 23 |     False      |       2450       | 0.0009369850158691406  |  0.0   |
|        47       | 12.5 |       135       |   75  | 35 |     False      |       2450       | 0.0012478828430175781  |  0.0   |
|        47       |  25  |       270       |   12  | 5  |     False      |       2697       | 0.00041103363037109375 |  0.0   |
|        47       |  25  |       270       |   25  | 11 |     False      |       2697       | 0.0008158683776855469  |  0.0   |
|        47       |  25  |       270       |   50  | 23 |     False      |       2697       | 0.0012187957763671875  |  0.0   |
|        47       |  25  |       270       |   75  | 35 |     False      |       2697       |  0.001622915267944336  |  0.0   |
|        47       |  50  |       540       |   12  | 5  |      True      |        24        | 1.0013580322265625e-05 |  0.0   |
|        47       |  50  |       540       |   25  | 11 |     False      |       3372       | 0.0006279945373535156  |  0.0   |
|        47       |  50  |       540       |   50  | 23 |     False      |       3372       | 0.0012412071228027344  |  0.0   |
|        47       |  50  |       540       |   75  | 35 |     False      |       3372       | 0.0018498897552490234  |  0.0   |
|        47       |  75  |       811       |   12  | 5  |      True      |        33        | 1.3113021850585938e-05 |  0.0   |
|        47       |  75  |       811       |   25  | 11 |     False      |       4077       | 0.0008590221405029297  |  0.0   |
|        47       |  75  |       811       |   50  | 23 |     False      |       4077       |  0.001703023910522461  |  0.0   |
|        47       |  75  |       811       |   75  | 35 |     False      |       4077       | 0.0025610923767089844  |  0.0   |
|        48       | 12.5 |       141       |   12  | 5  |     False      |       2572       | 0.0003421306610107422  |  0.0   |
|        48       | 12.5 |       141       |   25  | 12 |     False      |       2572       | 0.0006680488586425781  |  0.0   |
|        48       | 12.5 |       141       |   50  | 24 |     False      |       2572       | 0.0009980201721191406  |  0.0   |
|        48       | 12.5 |       141       |   75  | 36 |     False      |       2572       | 0.0013260841369628906  |  0.0   |
|        48       |  25  |       282       |   12  | 5  |     False      |       2838       | 0.0004286766052246094  |  0.0   |
|        48       |  25  |       282       |   25  | 12 |     False      |       2838       | 0.0008568763732910156  |  0.0   |
|        48       |  25  |       282       |   50  | 24 |     False      |       2838       |  0.001283884048461914  |  0.0   |
|        48       |  25  |       282       |   75  | 36 |     False      |       2838       | 0.0017087459564208984  |  0.0   |
|        48       |  50  |       564       |   12  | 5  |      True      |        23        | 1.0967254638671875e-05 |  0.0   |
|        48       |  50  |       564       |   25  | 12 |     False      |       3499       | 0.0006530284881591797  |  0.0   |
|        48       |  50  |       564       |   50  | 24 |     False      |       3499       | 0.0012950897216796875  |  0.0   |
|        48       |  50  |       564       |   75  | 36 |     False      |       3499       | 0.0019369125366210938  |  0.0   |
|        48       |  75  |       846       |   12  | 5  |      True      |        25        | 1.1920928955078125e-05 |  0.0   |
|        48       |  75  |       846       |   25  | 12 |     False      |       4418       | 0.0009200572967529297  |  0.0   |
|        48       |  75  |       846       |   50  | 24 |     False      |       4418       | 0.0018270015716552734  |  0.0   |
|        48       |  75  |       846       |   75  | 36 |     False      |       4418       |  0.002735137939453125  |  0.0   |
|        49       | 12.5 |       147       |   12  | 5  |     False      |       2687       | 0.0003428459167480469  |  0.0   |
|        49       | 12.5 |       147       |   25  | 12 |     False      |       2687       | 0.0006849765777587891  |  0.0   |
|        49       | 12.5 |       147       |   50  | 24 |     False      |       2687       | 0.0010249614715576172  |  0.0   |
|        49       | 12.5 |       147       |   75  | 36 |     False      |       2687       | 0.0013649463653564453  |  0.0   |
|        49       |  25  |       294       |   12  | 5  |      True      |       1816       | 0.0002751350402832031  |  0.0   |
|        49       |  25  |       294       |   25  | 12 |     False      |       3002       | 0.0007281303405761719  |  0.0   |
|        49       |  25  |       294       |   50  | 24 |     False      |       3002       |  0.001192331314086914  |  0.0   |
|        49       |  25  |       294       |   75  | 36 |     False      |       3002       |  0.001644134521484375  |  0.0   |
|        49       |  50  |       588       |   12  | 5  |      True      |        23        | 1.2159347534179688e-05 |  0.0   |
|        49       |  50  |       588       |   25  | 12 |     False      |       3630       | 0.0006971359252929688  |  0.0   |
|        49       |  50  |       588       |   50  | 24 |     False      |       3630       | 0.0013811588287353516  |  0.0   |
|        49       |  50  |       588       |   75  | 36 |     False      |       3630       |  0.002068042755126953  |  0.0   |
|        49       |  75  |       882       |   12  | 5  |      True      |        22        | 1.0013580322265625e-05 |  0.0   |
|        49       |  75  |       882       |   25  | 12 |     False      |       4512       | 0.0009369850158691406  |  0.0   |
|        49       |  75  |       882       |   50  | 24 |     False      |       4512       | 0.0018608570098876953  |  0.0   |
|        49       |  75  |       882       |   75  | 36 |     False      |       4512       | 0.0027849674224853516  |  0.0   |
|        50       | 12.5 |       153       |   12  | 6  |     False      |       2781       | 0.00035572052001953125 |  0.0   |
|        50       | 12.5 |       153       |   25  | 12 |     False      |       2781       | 0.0007157325744628906  |  0.0   |
|        50       | 12.5 |       153       |   50  | 25 |     False      |       2781       |  0.001081705093383789  |  0.0   |
|        50       | 12.5 |       153       |   75  | 37 |     False      |       2781       | 0.0014836788177490234  |  0.0   |
|        50       |  25  |       306       |   12  | 6  |     False      |       3078       | 0.0005099773406982422  |  0.0   |
|        50       |  25  |       306       |   25  | 12 |     False      |       3078       | 0.0009999275207519531  |  0.0   |
|        50       |  25  |       306       |   50  | 25 |     False      |       3078       |  0.001483917236328125  |  0.0   |
|        50       |  25  |       306       |   75  | 37 |     False      |       3078       | 0.0019559860229492188  |  0.0   |
|        50       |  50  |       612       |   12  | 6  |      True      |       1777       | 0.00033283233642578125 |  0.0   |
|        50       |  50  |       612       |   25  | 12 |     False      |       3733       | 0.0010399818420410156  |  0.0   |
|        50       |  50  |       612       |   50  | 25 |     False      |       3733       | 0.0017480850219726562  |  0.0   |
|        50       |  50  |       612       |   75  | 37 |     False      |       3733       |  0.002457857131958008  |  0.0   |
|        50       |  75  |       919       |   12  | 6  |      True      |       594        | 0.0001227855682373047  |  0.0   |
|        50       |  75  |       919       |   25  | 12 |     False      |       4518       |  0.001094818115234375  |  0.0   |
|        50       |  75  |       919       |   50  | 25 |     False      |       4518       | 0.0021147727966308594  |  0.0   |
|        50       |  75  |       919       |   75  | 37 |     False      |       4518       | 0.0030977725982666016  |  0.0   |
|        51       | 12.5 |       159       |   12  | 6  |     False      |       2900       | 0.0003910064697265625  |  0.0   |
|        51       | 12.5 |       159       |   25  | 12 |     False      |       2900       | 0.0007770061492919922  |  0.0   |
|        51       | 12.5 |       159       |   50  | 25 |     False      |       2900       | 0.0011548995971679688  |  0.0   |
|        51       | 12.5 |       159       |   75  | 38 |     False      |       2900       | 0.0015299320220947266  |  0.0   |
|        51       |  25  |       319       |   12  | 6  |     False      |       3227       | 0.0004999637603759766  |  0.0   |
|        51       |  25  |       319       |   25  | 12 |     False      |       3227       | 0.0009951591491699219  |  0.0   |
|        51       |  25  |       319       |   50  | 25 |     False      |       3227       |  0.00150299072265625   |  0.0   |
|        51       |  25  |       319       |   75  | 38 |     False      |       3227       | 0.0019981861114501953  |  0.0   |
|        51       |  50  |       638       |   12  | 6  |      True      |       1209       | 0.00022292137145996094 |  0.0   |
|        51       |  50  |       638       |   25  | 12 |     False      |       4031       | 0.0009999275207519531  |  0.0   |
|        51       |  50  |       638       |   50  | 25 |     False      |       4031       | 0.0017731189727783203  |  0.0   |
|        51       |  50  |       638       |   75  | 38 |     False      |       4031       |  0.002547025680541992  |  0.0   |
|        51       |  75  |       956       |   12  | 6  |      True      |       204        | 4.7206878662109375e-05 |  0.0   |
|        51       |  75  |       956       |   25  | 12 |     False      |       4811       |  0.001107931137084961  |  0.0   |
|        51       |  75  |       956       |   50  | 25 |     False      |       4811       | 0.0021491050720214844  |  0.0   |
|        51       |  75  |       956       |   75  | 38 |     False      |       4811       |  0.003200054168701172  |  0.0   |
|        52       | 12.5 |       166       |   12  | 6  |     False      |       3014       | 0.00039076805114746094 |  0.0   |
|        52       | 12.5 |       166       |   25  | 13 |     False      |       3014       | 0.0007827281951904297  |  0.0   |
|        52       | 12.5 |       166       |   50  | 26 |     False      |       3014       | 0.0011718273162841797  |  0.0   |
|        52       | 12.5 |       166       |   75  | 39 |     False      |       3014       | 0.0015606880187988281  |  0.0   |
|        52       |  25  |       332       |   12  | 6  |     False      |       3416       | 0.0005261898040771484  |  0.0   |
|        52       |  25  |       332       |   25  | 13 |     False      |       3416       |  0.001051187515258789  |  0.0   |
|        52       |  25  |       332       |   50  | 26 |     False      |       3416       | 0.0015821456909179688  |  0.0   |
|        52       |  25  |       332       |   75  | 39 |     False      |       3416       |  0.002105236053466797  |  0.0   |
|        52       |  50  |       663       |   12  | 6  |      True      |       360        | 7.200241088867188e-05  |  0.0   |
|        52       |  50  |       663       |   25  | 13 |     False      |       4199       |  0.000881195068359375  |  0.0   |
|        52       |  50  |       663       |   50  | 26 |     False      |       4199       | 0.0016870498657226562  |  0.0   |
|        52       |  50  |       663       |   75  | 39 |     False      |       4199       |  0.002511262893676758  |  0.0   |
|        52       |  75  |       994       |   12  | 6  |      True      |        29        | 1.1205673217773438e-05 |  0.0   |
|        52       |  75  |       994       |   25  | 13 |     False      |       5322       |  0.001125335693359375  |  0.0   |
|        52       |  75  |       994       |   50  | 26 |     False      |       5322       | 0.0022361278533935547  |  0.0   |
|        52       |  75  |       994       |   75  | 39 |     False      |       5322       |  0.003345966339111328  |  0.0   |
|        53       | 12.5 |       172       |   12  | 6  |     False      |       3142       | 0.0004100799560546875  |  0.0   |
|        53       | 12.5 |       172       |   25  | 13 |     False      |       3142       | 0.0008220672607421875  |  0.0   |
|        53       | 12.5 |       172       |   50  | 26 |     False      |       3142       | 0.0012280941009521484  |  0.0   |
|        53       | 12.5 |       172       |   75  | 39 |     False      |       3142       | 0.0016350746154785156  |  0.0   |
|        53       |  25  |       344       |   12  | 6  |     False      |       3459       | 0.0005443096160888672  |  0.0   |
|        53       |  25  |       344       |   25  | 13 |     False      |       3459       | 0.0010900497436523438  |  0.0   |
|        53       |  25  |       344       |   50  | 26 |     False      |       3459       | 0.0016350746154785156  |  0.0   |
|        53       |  25  |       344       |   75  | 39 |     False      |       3459       | 0.0021800994873046875  |  0.0   |
|        53       |  50  |       689       |   12  | 6  |      True      |       3212       | 0.0006279945373535156  |  0.0   |
|        53       |  50  |       689       |   25  | 13 |     False      |       4192       | 0.0014529228210449219  |  0.0   |
|        53       |  50  |       689       |   50  | 26 |     False      |       4192       |  0.002276897430419922  |  0.0   |
|        53       |  50  |       689       |   75  | 39 |     False      |       4192       | 0.0030989646911621094  |  0.0   |
|        53       |  75  |       1034      |   12  | 6  |      True      |        63        | 1.6927719116210938e-05 |  0.0   |
|        53       |  75  |       1034      |   25  | 13 |     False      |       5642       | 0.0011777877807617188  |  0.0   |
|        53       |  75  |       1034      |   50  | 26 |     False      |       5642       | 0.0023369789123535156  |  0.0   |
|        53       |  75  |       1034      |   75  | 39 |     False      |       5642       |  0.003495931625366211  |  0.0   |
|        54       | 12.5 |       179       |   12  | 6  |     False      |       3226       | 0.0004329681396484375  |  0.0   |
|        54       | 12.5 |       179       |   25  | 13 |     False      |       3226       | 0.0008559226989746094  |  0.0   |
|        54       | 12.5 |       179       |   50  | 27 |     False      |       3226       |  0.001277923583984375  |  0.0   |
|        54       | 12.5 |       179       |   75  | 40 |     False      |       3226       | 0.0016999244689941406  |  0.0   |
|        54       |  25  |       358       |   12  | 6  |     False      |       3593       | 0.0005729198455810547  |  0.0   |
|        54       |  25  |       358       |   25  | 13 |     False      |       3593       | 0.0011432170867919922  |  0.0   |
|        54       |  25  |       358       |   50  | 27 |     False      |       3593       |  0.001725912094116211  |  0.0   |
|        54       |  25  |       358       |   75  | 40 |     False      |       3593       | 0.0022950172424316406  |  0.0   |
|        54       |  50  |       716       |   12  | 6  |      True      |        31        | 1.0967254638671875e-05 |  0.0   |
|        54       |  50  |       716       |   25  | 13 |     False      |       4469       | 0.0008919239044189453  |  0.0   |
|        54       |  50  |       716       |   50  | 27 |     False      |       4469       | 0.0018029212951660156  |  0.0   |
|        54       |  50  |       716       |   75  | 40 |     False      |       4469       |  0.002707958221435547  |  0.0   |
|        54       |  75  |       1073      |   12  | 6  |      True      |        41        | 2.384185791015625e-05  |  0.0   |
|        54       |  75  |       1073      |   25  | 13 |     False      |       5848       |  0.001255035400390625  |  0.0   |
|        54       |  75  |       1073      |   50  | 27 |     False      |       5848       |  0.002488851547241211  |  0.0   |
|        54       |  75  |       1073      |   75  | 40 |     False      |       5848       | 0.0037190914154052734  |  0.0   |
|        55       | 12.5 |       186       |   12  | 6  |     False      |       3374       | 0.0004620552062988281  |  0.0   |
|        55       | 12.5 |       186       |   25  | 13 |     False      |       3374       | 0.0009090900421142578  |  0.0   |
|        55       | 12.5 |       186       |   50  | 27 |     False      |       3374       |   0.0013580322265625   |  0.0   |
|        55       | 12.5 |       186       |   75  | 41 |     False      |       3374       | 0.0018072128295898438  |  0.0   |
|        55       |  25  |       371       |   12  | 6  |     False      |       3856       | 0.0005970001220703125  |  0.0   |
|        55       |  25  |       371       |   25  | 13 |     False      |       3856       | 0.0011928081512451172  |  0.0   |
|        55       |  25  |       371       |   50  | 27 |     False      |       3856       | 0.0018389225006103516  |  0.0   |
|        55       |  25  |       371       |   75  | 41 |     False      |       3856       |  0.002444028854370117  |  0.0   |
|        55       |  50  |       742       |   12  | 6  |      True      |       2351       | 0.0004601478576660156  |  0.0   |
|        55       |  50  |       742       |   25  | 13 |     False      |       4612       | 0.0013680458068847656  |  0.0   |
|        55       |  50  |       742       |   50  | 27 |     False      |       4612       |  0.002275228500366211  |  0.0   |
|        55       |  50  |       742       |   75  | 41 |     False      |       4612       | 0.0031828880310058594  |  0.0   |
|        55       |  75  |       1114      |   12  | 6  |      True      |        58        |  1.9073486328125e-05   |  0.0   |
|        55       |  75  |       1114      |   25  | 13 |     False      |       5739       | 0.0012960433959960938  |  0.0   |
|        55       |  75  |       1114      |   50  | 27 |     False      |       5739       | 0.0025920867919921875  |  0.0   |
|        55       |  75  |       1114      |   75  | 41 |     False      |       5739       | 0.0038690567016601562  |  0.0   |
|        56       | 12.5 |       192       |   12  | 6  |     False      |       3481       | 0.0004611015319824219  |  0.0   |
|        56       | 12.5 |       192       |   25  | 14 |     False      |       3481       |  0.00092315673828125   |  0.0   |
|        56       | 12.5 |       192       |   50  | 28 |     False      |       3481       | 0.0013852119445800781  |  0.0   |
|        56       | 12.5 |       192       |   75  | 42 |     False      |       3481       | 0.0018451213836669922  |  0.0   |
|        56       |  25  |       385       |   12  | 6  |      True      |       1104       | 0.00017976760864257812 |  0.0   |
|        56       |  25  |       385       |   25  | 14 |     False      |       3907       | 0.0008037090301513672  |  0.0   |
|        56       |  25  |       385       |   50  | 28 |     False      |       3907       | 0.0014247894287109375  |  0.0   |
|        56       |  25  |       385       |   75  | 42 |     False      |       3907       |  0.002045869827270508  |  0.0   |
|        56       |  50  |       770       |   12  | 6  |      True      |       500        |  9.5367431640625e-05   |  0.0   |
|        56       |  50  |       770       |   25  | 14 |     False      |       5095       | 0.0010712146759033203  |  0.0   |
|        56       |  50  |       770       |   50  | 28 |     False      |       5095       |  0.002048969268798828  |  0.0   |
|        56       |  50  |       770       |   75  | 42 |     False      |       5095       | 0.0030210018157958984  |  0.0   |
|        56       |  75  |       1155      |   12  | 6  |      True      |        48        | 1.4781951904296875e-05 |  0.0   |
|        56       |  75  |       1155      |   25  | 14 |     False      |       5881       | 0.0013518333435058594  |  0.0   |
|        56       |  75  |       1155      |   50  | 28 |     False      |       5881       | 0.0027039051055908203  |  0.0   |
|        56       |  75  |       1155      |   75  | 42 |     False      |       5881       | 0.0040400028228759766  |  0.0   |
|        57       | 12.5 |       200       |   12  | 6  |     False      |       3605       | 0.0004851818084716797  |  0.0   |
