+-----------------+------+-----------------+-------+----+----------------+------------------+------------------------+-----------+
| Number of Nodes |  %   | Number of Edges | (%) k | k  | Clique size k? | Basic Operations |          Time          |   Memory  |
|        39       |  25  |       185       |   75  | 29 |     False      |       304        | 0.00024390220642089844 |    0.0    |
|        39       |  50  |       370       |  12.5 | 4  |      True      |       1096       | 0.0008833408355712891  |    0.0    |
|        39       |  50  |       370       |   25  | 9  |     False      |       1096       | 0.0008869171142578125  |    0.0    |
|        39       |  50  |       370       |   50  | 19 |     False      |       1096       | 0.0008647441864013672  |    0.0    |
|        39       |  50  |       370       |   75  | 29 |     False      |       1096       | 0.0008652210235595703  |    0.0    |
|        39       |  75  |       556       |  12.5 | 4  |      True      |       2556       | 0.0020821094512939453  |    0.0    |
|        39       |  75  |       556       |   25  | 9  |     False      |       2556       | 0.0019969940185546875  |    0.0    |
|        39       |  75  |       556       |   50  | 19 |     False      |       2556       | 0.0020177364349365234  |    0.0    |
|        39       |  75  |       556       |   75  | 29 |     False      |       2556       | 0.0020041465759277344  |    0.0    |
|        40       | 12.5 |        98       |  12.5 | 5  |     False      |       165        | 0.0001571178436279297  |    0.0    |
|        40       | 12.5 |        98       |   25  | 10 |     False      |       165        | 0.0001361370086669922  |    0.0    |
|        40       | 12.5 |        98       |   50  | 20 |     False      |       165        | 0.0001270771026611328  |    0.0    |
|        40       | 12.5 |        98       |   75  | 30 |     False      |       165        | 0.0001239776611328125  |    0.0    |
|        40       |  25  |       195       |  12.5 | 5  |      True      |       271        | 0.0002551078796386719  |    0.0    |
|        40       |  25  |       195       |   25  | 10 |     False      |       271        | 0.00025391578674316406 |    0.0    |
|        40       |  25  |       195       |   50  | 20 |     False      |       271        | 0.00023603439331054688 |    0.0    |
|        40       |  25  |       195       |   75  | 30 |     False      |       271        |   0.0002288818359375   |    0.0    |
|        40       |  50  |       390       |  12.5 | 5  |      True      |       1133       | 0.0008978843688964844  |    0.0    |
|        40       |  50  |       390       |   25  | 10 |     False      |       1133       | 0.0008912086486816406  |    0.0    |
|        40       |  50  |       390       |   50  | 20 |     False      |       1133       | 0.0008819103240966797  |    0.0    |
|        40       |  50  |       390       |   75  | 30 |     False      |       1133       | 0.0008900165557861328  |    0.0    |
|        40       |  75  |       585       |  12.5 | 5  |      True      |       3321       |  0.002608060836791992  |    0.0    |
|        40       |  75  |       585       |   25  | 10 |     False      |       3321       | 0.0025594234466552734  |    0.0    |
|        40       |  75  |       585       |   50  | 20 |     False      |       3321       | 0.0025300979614257812  |    0.0    |
|        40       |  75  |       585       |   75  | 30 |     False      |       3321       | 0.0025420188903808594  |    0.0    |
|        41       | 12.5 |       102       |  12.5 | 5  |     False      |       153        | 0.00015115737915039062 |    0.0    |
|        41       | 12.5 |       102       |   25  | 10 |     False      |       153        | 0.00012731552124023438 |    0.0    |
|        41       | 12.5 |       102       |   50  | 20 |     False      |       153        | 0.00013685226440429688 |    0.0    |
|        41       | 12.5 |       102       |   75  | 30 |     False      |       153        | 0.00011992454528808594 |    0.0    |
|        41       |  25  |       205       |  12.5 | 5  |      True      |       359        | 0.0003108978271484375  |    0.0    |
|        41       |  25  |       205       |   25  | 10 |     False      |       359        | 0.00030422210693359375 |    0.0    |
|        41       |  25  |       205       |   50  | 20 |     False      |       359        | 0.00029397010803222656 |    0.0    |
|        41       |  25  |       205       |   75  | 30 |     False      |       359        | 0.00028896331787109375 |    0.0    |
|        41       |  50  |       410       |  12.5 | 5  |      True      |       1062       | 0.0008540153503417969  |    0.0    |
|        41       |  50  |       410       |   25  | 10 |     False      |       1062       | 0.0008552074432373047  |    0.0    |
|        41       |  50  |       410       |   50  | 20 |     False      |       1062       | 0.0008378028869628906  |    0.0    |
|        41       |  50  |       410       |   75  | 30 |     False      |       1062       | 0.0008320808410644531  |    0.0    |
|        41       |  75  |       615       |  12.5 | 5  |      True      |       2885       |  0.002292156219482422  |    0.0    |
|        41       |  75  |       615       |   25  | 10 |     False      |       2885       |  0.002240896224975586  |    0.0    |
|        41       |  75  |       615       |   50  | 20 |     False      |       2885       | 0.0022459030151367188  |    0.0    |
|        41       |  75  |       615       |   75  | 30 |     False      |       2885       | 0.0022368431091308594  |    0.0    |
|        42       | 12.5 |       108       |  12.5 | 5  |     False      |       169        | 0.00016808509826660156 |    0.0    |
|        42       | 12.5 |       108       |   25  | 10 |     False      |       169        | 0.00014400482177734375 |    0.0    |
|        42       | 12.5 |       108       |   50  | 21 |     False      |       169        | 0.00016188621520996094 |    0.0    |
|        42       | 12.5 |       108       |   75  | 31 |     False      |       169        | 0.0001399517059326172  |    0.0    |
|        42       |  25  |       215       |  12.5 | 5  |      True      |       353        | 0.0002989768981933594  |    0.0    |
|        42       |  25  |       215       |   25  | 10 |     False      |       353        | 0.0002961158752441406  |    0.0    |
|        42       |  25  |       215       |   50  | 21 |     False      |       353        | 0.00028896331787109375 |    0.0    |
|        42       |  25  |       215       |   75  | 31 |     False      |       353        |  0.000286102294921875  |    0.0    |
|        42       |  50  |       430       |  12.5 | 5  |      True      |       1262       | 0.0010039806365966797  |    0.0    |
|        42       |  50  |       430       |   25  | 10 |     False      |       1262       |   0.001007080078125    |    0.0    |
|        42       |  50  |       430       |   50  | 21 |     False      |       1262       | 0.0010159015655517578  |    0.0    |
|        42       |  50  |       430       |   75  | 31 |     False      |       1262       | 0.0010001659393310547  |    0.0    |
|        42       |  75  |       646       |  12.5 | 5  |      True      |       2964       |  0.002376079559326172  |    0.0    |
|        42       |  75  |       646       |   25  | 10 |     False      |       2964       | 0.0023050308227539062  |    0.0    |
|        42       |  75  |       646       |   50  | 21 |     False      |       2964       |  0.002315044403076172  |    0.0    |
|        42       |  75  |       646       |   75  | 31 |     False      |       2964       | 0.0023300647735595703  |    0.0    |
|        43       | 12.5 |       113       |  12.5 | 5  |     False      |       191        | 0.00019025802612304688 |    0.0    |
|        43       | 12.5 |       113       |   25  | 10 |     False      |       191        | 0.0001590251922607422  |    0.0    |
|        43       | 12.5 |       113       |   50  | 21 |     False      |       191        | 0.00015282630920410156 |    0.0    |
|        43       | 12.5 |       113       |   75  | 32 |     False      |       191        | 0.0001499652862548828  |    0.0    |
|        43       |  25  |       226       |  12.5 | 5  |      True      |       360        | 0.00031185150146484375 |    0.0    |
|        43       |  25  |       226       |   25  | 10 |     False      |       360        | 0.00030493736267089844 |    0.0    |
|        43       |  25  |       226       |   50  | 21 |     False      |       360        | 0.0003020763397216797  |    0.0    |
|        43       |  25  |       226       |   75  | 32 |     False      |       360        | 0.00029587745666503906 |    0.0    |
|        43       |  50  |       452       |  12.5 | 5  |      True      |       1147       | 0.0009469985961914062  |    0.0    |
|        43       |  50  |       452       |   25  | 10 |     False      |       1147       | 0.0009510517120361328  |    0.0    |
|        43       |  50  |       452       |   50  | 21 |     False      |       1147       | 0.0009331703186035156  |    0.0    |
|        43       |  50  |       452       |   75  | 32 |     False      |       1147       |  0.000926971435546875  |    0.0    |
|        43       |  75  |       677       |  12.5 | 5  |      True      |       3553       | 0.0028238296508789062  |    0.0    |
|        43       |  75  |       677       |   25  | 10 |     False      |       3553       | 0.0027818679809570312  |    0.0    |
|        43       |  75  |       677       |   50  | 21 |     False      |       3553       | 0.0027899742126464844  |    0.0    |
|        43       |  75  |       677       |   75  | 32 |     False      |       3553       | 0.0027790069580078125  |    0.0    |
|        44       | 12.5 |       118       |  12.5 | 5  |     False      |       188        | 0.0001811981201171875  |    0.0    |
|        44       | 12.5 |       118       |   25  | 11 |     False      |       188        | 0.00015115737915039062 |    0.0    |
|        44       | 12.5 |       118       |   50  | 22 |     False      |       188        | 0.00014710426330566406 |    0.0    |
|        44       | 12.5 |       118       |   75  | 33 |     False      |       188        | 0.00014400482177734375 |    0.0    |
|        44       |  25  |       236       |  12.5 | 5  |      True      |       387        | 0.0003337860107421875  |    0.0    |
|        44       |  25  |       236       |   25  | 11 |     False      |       387        | 0.0003311634063720703  |    0.0    |
|        44       |  25  |       236       |   50  | 22 |     False      |       387        | 0.00032401084899902344 |    0.0    |
|        44       |  25  |       236       |   75  | 33 |     False      |       387        | 0.0003180503845214844  |    0.0    |
|        44       |  50  |       473       |  12.5 | 5  |      True      |       1452       | 0.0012280941009521484  |    0.0    |
|        44       |  50  |       473       |   25  | 11 |     False      |       1452       | 0.0011658668518066406  |    0.0    |
|        44       |  50  |       473       |   50  | 22 |     False      |       1452       | 0.0011658668518066406  |    0.0    |
|        44       |  50  |       473       |   75  | 33 |     False      |       1452       | 0.0011510848999023438  |    0.0    |
|        44       |  75  |       710       |  12.5 | 5  |      True      |       3864       |  0.003046751022338867  |    0.0    |
|        44       |  75  |       710       |   25  | 11 |     False      |       3864       |  0.003000020980834961  |    0.0    |
|        44       |  75  |       710       |   50  | 22 |     False      |       3864       |  0.002994060516357422  |    0.0    |
|        44       |  75  |       710       |   75  | 33 |     False      |       3864       | 0.0030028820037841797  |    0.0    |
|        45       | 12.5 |       124       |  12.5 | 5  |     False      |       204        | 0.00019788742065429688 |    0.0    |
|        45       | 12.5 |       124       |   25  | 11 |     False      |       204        | 0.00016999244689941406 |    0.0    |
|        45       | 12.5 |       124       |   50  | 22 |     False      |       204        | 0.0001609325408935547  |    0.0    |
|        45       | 12.5 |       124       |   75  | 33 |     False      |       204        | 0.00015687942504882812 |    0.0    |
|        45       |  25  |       248       |  12.5 | 5  |     False      |       421        | 0.0003631114959716797  |    0.0    |
|        45       |  25  |       248       |   25  | 11 |     False      |       421        |   0.0003509521484375   |    0.0    |
|        45       |  25  |       248       |   50  | 22 |     False      |       421        | 0.0003437995910644531  |    0.0    |
|        45       |  25  |       248       |   75  | 33 |     False      |       421        | 0.0003402233123779297  |    0.0    |
|        45       |  50  |       495       |  12.5 | 5  |      True      |       1361       |  0.001157999038696289  |    0.0    |
|        45       |  50  |       495       |   25  | 11 |     False      |       1361       |  0.001119852066040039  |    0.0    |
|        45       |  50  |       495       |   50  | 22 |     False      |       1361       | 0.0011241436004638672  |    0.0    |
|        45       |  50  |       495       |   75  | 33 |     False      |       1361       | 0.0012118816375732422  |    0.0    |
|        45       |  75  |       742       |  12.5 | 5  |      True      |       4659       |  0.003683805465698242  |    0.0    |
|        45       |  75  |       742       |   25  | 11 |     False      |       4659       | 0.0036711692810058594  |    0.0    |
|        45       |  75  |       742       |   50  | 22 |     False      |       4659       |  0.003840923309326172  |    0.0    |
|        45       |  75  |       742       |   75  | 33 |     False      |       4659       | 0.0036590099334716797  |    0.0    |
|        46       | 12.5 |       129       |  12.5 | 5  |     False      |       205        | 0.0002071857452392578  |    0.0    |
|        46       | 12.5 |       129       |   25  | 11 |     False      |       205        | 0.00017118453979492188 |    0.0    |
|        46       | 12.5 |       129       |   50  | 23 |     False      |       205        | 0.00016379356384277344 |    0.0    |
|        46       | 12.5 |       129       |   75  | 34 |     False      |       205        | 0.0001590251922607422  |    0.0    |
|        46       |  25  |       259       |  12.5 | 5  |      True      |       397        | 0.00036025047302246094 |    0.0    |
|        46       |  25  |       259       |   25  | 11 |     False      |       397        | 0.00034117698669433594 |    0.0    |
|        46       |  25  |       259       |   50  | 23 |     False      |       397        | 0.00033593177795410156 |    0.0    |
|        46       |  25  |       259       |   75  | 34 |     False      |       397        | 0.00032901763916015625 |    0.0    |
|        46       |  50  |       518       |  12.5 | 5  |      True      |       1489       | 0.0012598037719726562  |    0.0    |
|        46       |  50  |       518       |   25  | 11 |     False      |       1489       | 0.0012068748474121094  |    0.0    |
|        46       |  50  |       518       |   50  | 23 |     False      |       1489       |  0.001203775405883789  |    0.0    |
|        46       |  50  |       518       |   75  | 34 |     False      |       1489       | 0.0011882781982421875  |    0.0    |
|        46       |  75  |       776       |  12.5 | 5  |      True      |       3956       | 0.0031058788299560547  |    0.0    |
|        46       |  75  |       776       |   25  | 11 |     False      |       3956       | 0.0032379627227783203  |    0.0    |
|        46       |  75  |       776       |   50  | 23 |     False      |       3956       |  0.003452777862548828  |    0.0    |
|        46       |  75  |       776       |   75  | 34 |     False      |       3956       | 0.0033550262451171875  |    0.0    |
|        47       | 12.5 |       135       |  12.5 | 5  |     False      |       204        | 0.0002167224884033203  |    0.0    |
|        47       | 12.5 |       135       |   25  | 11 |     False      |       204        | 0.00017523765563964844 |    0.0    |
|        47       | 12.5 |       135       |   50  | 23 |     False      |       204        | 0.00016689300537109375 |    0.0    |
|        47       | 12.5 |       135       |   75  | 35 |     False      |       204        |  0.000164031982421875  |    0.0    |
|        47       |  25  |       270       |  12.5 | 5  |     False      |       448        | 0.00041103363037109375 |    0.0    |
|        47       |  25  |       270       |   25  | 11 |     False      |       448        | 0.0003991127014160156  |    0.0    |
|        47       |  25  |       270       |   50  | 23 |     False      |       448        | 0.0003857612609863281  |    0.0    |
|        47       |  25  |       270       |   75  | 35 |     False      |       448        | 0.0003781318664550781  |    0.0    |
|        47       |  50  |       540       |  12.5 | 5  |      True      |       1527       | 0.0014488697052001953  |    0.0    |
|        47       |  50  |       540       |   25  | 11 |     False      |       1527       | 0.0013349056243896484  |    0.0    |
|        47       |  50  |       540       |   50  | 23 |     False      |       1527       |  0.001299142837524414  |    0.0    |
|        47       |  50  |       540       |   75  | 35 |     False      |       1527       | 0.0013010501861572266  |    0.0    |
|        47       |  75  |       811       |  12.5 | 5  |      True      |       4763       |  0.003915071487426758  |    0.0    |
|        47       |  75  |       811       |   25  | 11 |     False      |       4763       |  0.00391077995300293   |    0.0    |
|        47       |  75  |       811       |   50  | 23 |     False      |       4763       |  0.004042148590087891  |    0.0    |
|        47       |  75  |       811       |   75  | 35 |     False      |       4763       | 0.0041141510009765625  |    0.0    |
|        48       | 12.5 |       141       |  12.5 | 6  |     False      |       233        | 0.00025081634521484375 |    0.0    |
|        48       | 12.5 |       141       |   25  | 12 |     False      |       233        | 0.00020122528076171875 |    0.0    |
|        48       | 12.5 |       141       |   50  | 24 |     False      |       233        | 0.00019216537475585938 |    0.0    |
|        48       | 12.5 |       141       |   75  | 36 |     False      |       233        | 0.0001881122589111328  |    0.0    |
|        48       |  25  |       282       |  12.5 | 6  |     False      |       509        | 0.0004811286926269531  |    0.0    |
|        48       |  25  |       282       |   25  | 12 |     False      |       509        | 0.0004532337188720703  |    0.0    |
|        48       |  25  |       282       |   50  | 24 |     False      |       509        |  0.00045013427734375   |    0.0    |
|        48       |  25  |       282       |   75  | 36 |     False      |       509        | 0.00043702125549316406 |    0.0    |
|        48       |  50  |       564       |  12.5 | 6  |      True      |       1600       | 0.0014357566833496094  |    0.0    |
|        48       |  50  |       564       |   25  | 12 |     False      |       1600       |  0.001313924789428711  |    0.0    |
|        48       |  50  |       564       |   50  | 24 |     False      |       1600       | 0.0013172626495361328  |    0.0    |
|        48       |  50  |       564       |   75  | 36 |     False      |       1600       | 0.0013136863708496094  |    0.0    |
|        48       |  75  |       846       |  12.5 | 6  |      True      |       6939       |  0.00559687614440918   |    0.0    |
|        48       |  75  |       846       |   25  | 12 |     False      |       6939       |  0.005625009536743164  |    0.0    |
|        48       |  75  |       846       |   50  | 24 |     False      |       6939       |  0.005523204803466797  |    0.0    |
|        48       |  75  |       846       |   75  | 36 |     False      |       6939       |  0.005542278289794922  |    0.0    |
|        49       | 12.5 |       147       |  12.5 | 6  |     False      |       254        | 0.0002627372741699219  |    0.0    |
|        49       | 12.5 |       147       |   25  | 12 |     False      |       254        |  0.000225067138671875  |    0.0    |
|        49       | 12.5 |       147       |   50  | 24 |     False      |       254        | 0.0002129077911376953  |    0.0    |
|        49       | 12.5 |       147       |   75  | 36 |     False      |       254        | 0.00021314620971679688 |    0.0    |
|        49       |  25  |       294       |  12.5 | 6  |     False      |       536        | 0.00046515464782714844 |    0.0    |
|        49       |  25  |       294       |   25  | 12 |     False      |       536        | 0.00045108795166015625 |    0.0    |
|        49       |  25  |       294       |   50  | 24 |     False      |       536        | 0.0004470348358154297  |    0.0    |
|        49       |  25  |       294       |   75  | 36 |     False      |       536        | 0.0004420280456542969  |    0.0    |
|        49       |  50  |       588       |  12.5 | 6  |      True      |       1899       |   0.0016021728515625   |    0.0    |
|        49       |  50  |       588       |   25  | 12 |     False      |       1899       |  0.001544952392578125  |    0.0    |
|        49       |  50  |       588       |   50  | 24 |     False      |       1899       |  0.001547098159790039  |    0.0    |
|        49       |  50  |       588       |   75  | 36 |     False      |       1899       | 0.0016078948974609375  |    0.0    |
|        49       |  75  |       882       |  12.5 | 6  |      True      |       6191       | 0.0047757625579833984  |    0.0    |
|        49       |  75  |       882       |   25  | 12 |     False      |       6191       |  0.004873991012573242  |    0.0    |
|        49       |  75  |       882       |   50  | 24 |     False      |       6191       |  0.004880189895629883  |    0.0    |
|        49       |  75  |       882       |   75  | 36 |     False      |       6191       | 0.0048639774322509766  |    0.0    |
|        50       | 12.5 |       153       |  12.5 | 6  |     False      |       237        | 0.00024199485778808594 |    0.0    |
|        50       | 12.5 |       153       |   25  | 12 |     False      |       237        | 0.00020003318786621094 |    0.0    |
|        50       | 12.5 |       153       |   50  | 25 |     False      |       237        | 0.00019097328186035156 |    0.0    |
|        50       | 12.5 |       153       |   75  | 37 |     False      |       237        | 0.0001881122589111328  |    0.0    |
|        50       |  25  |       306       |  12.5 | 6  |     False      |       519        | 0.0004439353942871094  |    0.0    |
|        50       |  25  |       306       |   25  | 12 |     False      |       519        |  0.000431060791015625  |    0.0    |
|        50       |  25  |       306       |   50  | 25 |     False      |       519        | 0.00044989585876464844 |    0.0    |
|        50       |  25  |       306       |   75  | 37 |     False      |       519        | 0.0004222393035888672  |    0.0    |
|        50       |  50  |       612       |  12.5 | 6  |      True      |       1884       | 0.0015997886657714844  |    0.0    |
|        50       |  50  |       612       |   25  | 12 |     False      |       1884       | 0.0015490055084228516  |    0.0    |
|        50       |  50  |       612       |   50  | 25 |     False      |       1884       | 0.0015130043029785156  |    0.0    |
|        50       |  50  |       612       |   75  | 37 |     False      |       1884       | 0.0015039443969726562  |    0.0    |
|        50       |  75  |       919       |  12.5 | 6  |      True      |       6024       |  0.004687070846557617  |    0.0    |
|        50       |  75  |       919       |   25  | 12 |     False      |       6024       |  0.004799842834472656  |    0.0    |
|        50       |  75  |       919       |   50  | 25 |     False      |       6024       |  0.004733085632324219  |    0.0    |
|        50       |  75  |       919       |   75  | 37 |     False      |       6024       | 0.0047528743743896484  |    0.0    |
|        51       | 12.5 |       159       |  12.5 | 6  |     False      |       246        | 0.00025010108947753906 |    0.0    |
|        51       | 12.5 |       159       |   25  | 12 |     False      |       246        | 0.00020575523376464844 |    0.0    |
|        51       | 12.5 |       159       |   50  | 25 |     False      |       246        | 0.00019621849060058594 |    0.0    |
|        51       | 12.5 |       159       |   75  | 38 |     False      |       246        | 0.00019288063049316406 |    0.0    |
|        51       |  25  |       319       |  12.5 | 6  |     False      |       581        | 0.0005099773406982422  |    0.0    |
|        51       |  25  |       319       |   25  | 12 |     False      |       581        | 0.0004978179931640625  |    0.0    |
|        51       |  25  |       319       |   50  | 25 |     False      |       581        | 0.0004949569702148438  |    0.0    |
|        51       |  25  |       319       |   75  | 38 |     False      |       581        | 0.0004858970642089844  |    0.0    |
|        51       |  50  |       638       |  12.5 | 6  |      True      |       2179       | 0.0017359256744384766  |    0.0    |
|        51       |  50  |       638       |   25  | 12 |     False      |       2179       | 0.0017600059509277344  |    0.0    |
|        51       |  50  |       638       |   50  | 25 |     False      |       2179       | 0.0017948150634765625  |    0.0    |
|        51       |  50  |       638       |   75  | 38 |     False      |       2179       | 0.0017461776733398438  |    0.0    |
|        51       |  75  |       956       |  12.5 | 6  |      True      |       6590       |  0.005151987075805664  |    0.0    |
|        51       |  75  |       956       |   25  | 12 |     False      |       6590       | 0.0051708221435546875  |    0.0    |
|        51       |  75  |       956       |   50  | 25 |     False      |       6590       | 0.0051958560943603516  |    0.0    |
|        51       |  75  |       956       |   75  | 38 |     False      |       6590       |  0.005190134048461914  |    0.0    |
|        52       | 12.5 |       166       |  12.5 | 6  |     False      |       257        | 0.0002608299255371094  |    0.0    |
|        52       | 12.5 |       166       |   25  | 13 |     False      |       257        | 0.00022482872009277344 |    0.0    |
|        52       | 12.5 |       166       |   50  | 26 |     False      |       257        | 0.00021314620971679688 |    0.0    |
|        52       | 12.5 |       166       |   75  | 39 |     False      |       257        | 0.00020694732666015625 |    0.0    |
|        52       |  25  |       332       |  12.5 | 6  |     False      |       720        | 0.0006260871887207031  |    0.0    |
|        52       |  25  |       332       |   25  | 13 |     False      |       720        | 0.0006148815155029297  |    0.0    |
|        52       |  25  |       332       |   50  | 26 |     False      |       720        | 0.0005991458892822266  |    0.0    |
|        52       |  25  |       332       |   75  | 39 |     False      |       720        | 0.0005929470062255859  |    0.0    |
|        52       |  50  |       663       |  12.5 | 6  |      True      |       2348       |  0.001911163330078125  |    0.0    |
|        52       |  50  |       663       |   25  | 13 |     False      |       2348       |  0.001931905746459961  |    0.0    |
|        52       |  50  |       663       |   50  | 26 |     False      |       2348       | 0.0019021034240722656  |    0.0    |
|        52       |  50  |       663       |   75  | 39 |     False      |       2348       |  0.001898050308227539  |    0.0    |
|        52       |  75  |       994       |  12.5 | 6  |      True      |       9581       |  0.007283926010131836  |    0.0    |
|        52       |  75  |       994       |   25  | 13 |     False      |       9581       | 0.0075130462646484375  |    0.0    |
|        52       |  75  |       994       |   50  | 26 |     False      |       9581       |  0.015629053115844727  |    0.0    |
|        52       |  75  |       994       |   75  | 39 |     False      |       9581       |  0.00742340087890625   |    0.0    |
|        53       | 12.5 |       172       |  12.5 | 6  |     False      |       253        | 0.0002639293670654297  |    0.0    |
|        53       | 12.5 |       172       |   25  | 13 |     False      |       253        | 0.0002110004425048828  |    0.0    |
|        53       | 12.5 |       172       |   50  | 26 |     False      |       253        | 0.00020313262939453125 |    0.0    |
|        53       | 12.5 |       172       |   75  | 39 |     False      |       253        | 0.00020003318786621094 |    0.0    |
|        53       |  25  |       344       |  12.5 | 6  |     False      |       624        | 0.0005397796630859375  |    0.0    |
|        53       |  25  |       344       |   25  | 13 |     False      |       624        | 0.0005412101745605469  |    0.0    |
|        53       |  25  |       344       |   50  | 26 |     False      |       624        | 0.0005168914794921875  |    0.0    |
|        53       |  25  |       344       |   75  | 39 |     False      |       624        | 0.0005238056182861328  |    0.0    |
|        53       |  50  |       689       |  12.5 | 6  |      True      |       2381       | 0.0019462108612060547  |    0.0    |
|        53       |  50  |       689       |   25  | 13 |     False      |       2381       | 0.0019390583038330078  |    0.0    |
|        53       |  50  |       689       |   50  | 26 |     False      |       2381       | 0.0019321441650390625  |    0.0    |
|        53       |  50  |       689       |   75  | 39 |     False      |       2381       | 0.0019497871398925781  |    0.0    |
|        53       |  75  |       1034      |  12.5 | 6  |      True      |       9206       |  0.007064104080200195  |    0.0    |
|        53       |  75  |       1034      |   25  | 13 |     False      |       9206       |  0.007193803787231445  |    0.0    |
|        53       |  75  |       1034      |   50  | 26 |     False      |       9206       |  0.007245063781738281  |    0.0    |
|        53       |  75  |       1034      |   75  | 39 |     False      |       9206       |  0.007149696350097656  |    0.0    |
|        54       | 12.5 |       179       |  12.5 | 6  |     False      |       264        | 0.0002758502960205078  |    0.0    |
|        54       | 12.5 |       179       |   25  | 13 |     False      |       264        | 0.0002257823944091797  |    0.0    |
|        54       | 12.5 |       179       |   50  | 27 |     False      |       264        | 0.00022029876708984375 |    0.0    |
|        54       | 12.5 |       179       |   75  | 40 |     False      |       264        | 0.0002167224884033203  |    0.0    |
|        54       |  25  |       358       |  12.5 | 6  |     False      |       686        | 0.0005927085876464844  |    0.0    |
|        54       |  25  |       358       |   25  | 13 |     False      |       686        | 0.0005748271942138672  |    0.0    |
|        54       |  25  |       358       |   50  | 27 |     False      |       686        | 0.0005671977996826172  |    0.0    |
|        54       |  25  |       358       |   75  | 40 |     False      |       686        |  0.000576019287109375  |    0.0    |
|        54       |  50  |       716       |  12.5 | 6  |      True      |       2593       |  0.002087116241455078  |    0.0    |
|        54       |  50  |       716       |   25  | 13 |     False      |       2593       | 0.0021169185638427734  |    0.0    |
|        54       |  50  |       716       |   50  | 27 |     False      |       2593       | 0.0021109580993652344  |    0.0    |
|        54       |  50  |       716       |   75  | 40 |     False      |       2593       | 0.0021398067474365234  |    0.0    |
|        54       |  75  |       1073      |  12.5 | 6  |      True      |       8874       |  0.006901741027832031  |    0.0    |
|        54       |  75  |       1073      |   25  | 13 |     False      |       8874       |  0.00699925422668457   |    0.0    |
|        54       |  75  |       1073      |   50  | 27 |     False      |       8874       |  0.006963968276977539  |    0.0    |
|        54       |  75  |       1073      |   75  | 40 |     False      |       8874       |  0.007014036178588867  |    0.0    |
|        55       | 12.5 |       186       |  12.5 | 6  |     False      |       274        | 0.0002791881561279297  |    0.0    |
|        55       | 12.5 |       186       |   25  | 13 |     False      |       274        |   0.0002288818359375   |    0.0    |
|        55       | 12.5 |       186       |   50  | 27 |     False      |       274        | 0.00022101402282714844 |    0.0    |
|        55       | 12.5 |       186       |   75  | 41 |     False      |       274        | 0.0002181529998779297  |    0.0    |
|        55       |  25  |       371       |  12.5 | 6  |     False      |       792        | 0.0006921291351318359  |    0.0    |
|        55       |  25  |       371       |   25  | 13 |     False      |       792        | 0.0006809234619140625  |    0.0    |
|        55       |  25  |       371       |   50  | 27 |     False      |       792        | 0.0006682872772216797  |    0.0    |
|        55       |  25  |       371       |   75  | 41 |     False      |       792        | 0.0006577968597412109  |    0.0    |
|        55       |  50  |       742       |  12.5 | 6  |      True      |       2809       | 0.0023431777954101562  |    0.0    |
|        55       |  50  |       742       |   25  | 13 |     False      |       2809       | 0.0023207664489746094  |    0.0    |
|        55       |  50  |       742       |   50  | 27 |     False      |       2809       | 0.0022890567779541016  |    0.0    |
|        55       |  50  |       742       |   75  | 41 |     False      |       2809       | 0.0022881031036376953  |    0.0    |
|        55       |  75  |       1114      |  12.5 | 6  |      True      |       9148       |  0.007051944732666016  |    0.0    |
|        55       |  75  |       1114      |   25  | 13 |     False      |       9148       |  0.007149934768676758  |    0.0    |
|        55       |  75  |       1114      |   50  | 27 |     False      |       9148       |  0.007174968719482422  |    0.0    |
|        55       |  75  |       1114      |   75  | 41 |     False      |       9148       | 0.0071980953216552734  |    0.0    |
|        56       | 12.5 |       192       |  12.5 | 7  |     False      |       285        | 0.00028896331787109375 |    0.0    |
|        56       | 12.5 |       192       |   25  | 14 |     False      |       285        | 0.00023603439331054688 |    0.0    |
|        56       | 12.5 |       192       |   50  | 28 |     False      |       285        | 0.0002281665802001953  |    0.0    |
|        56       | 12.5 |       192       |   75  | 42 |     False      |       285        | 0.00022292137145996094 |    0.0    |
|        56       |  25  |       385       |  12.5 | 7  |     False      |       729        | 0.0006380081176757812  |    0.0    |
|        56       |  25  |       385       |   25  | 14 |     False      |       729        | 0.0006270408630371094  |    0.0    |
|        56       |  25  |       385       |   50  | 28 |     False      |       729        | 0.0006251335144042969  |    0.0    |
|        56       |  25  |       385       |   75  | 42 |     False      |       729        | 0.0006039142608642578  |    0.0    |
|        56       |  50  |       770       |  12.5 | 7  |     False      |       3311       | 0.0027048587799072266  |    0.0    |
|        56       |  50  |       770       |   25  | 14 |     False      |       3311       | 0.0027091503143310547  |    0.0    |
|        56       |  50  |       770       |   50  | 28 |     False      |       3311       | 0.0027229785919189453  |    0.0    |
|        56       |  50  |       770       |   75  | 42 |     False      |       3311       |  0.002752065658569336  |    0.0    |
|        56       |  75  |       1155      |  12.5 | 7  |      True      |      10763       |  0.008282184600830078  |    0.0    |
|        56       |  75  |       1155      |   25  | 14 |     False      |      10763       |  0.008380889892578125  |    0.0    |
|        56       |  75  |       1155      |   50  | 28 |     False      |      10763       |  0.008421182632446289  |    0.0    |
|        56       |  75  |       1155      |   75  | 42 |     False      |      10763       |  0.008368968963623047  |    0.0    |
|        57       | 12.5 |       200       |  12.5 | 7  |     False      |       298        | 0.0003101825714111328  |    0.0    |
